,M_ac_e,M_ca2_e,M_cit_e,M_co2_e,M_fe2_e,M_fe3_e,M_for_e,M_gly_e,M_h2_e,M_h2o_e,M_h_e,M_ile__45__L_e,M_k_e,M_leu__45__L_e,M_lys__45__L_e,M_mal__45__L_e,M_mg2_e,M_n2_e,M_pi_e,M_pro__45__L_e,M_so4_e,M_val__45__L_e,objective,virtual_tag_R_constraint_reaction,M_lac__45__L_e
365,4.040673084703756,-0.00013898974845676389,0.0,5.578709680306659,71.86955399807653,-71.86955399807653,0.0,0.0,-29.232223037626554,0.0,68.57522455781069,0.0,-0.03280159186694824,0.3730755516878693,0.0,0.0,-0.0047256530730943975,-0.6881729988813058,-0.26274261634033225,0.0,-0.024700245008518844,0.0,0.14777858419454404,1.0,-7.239808265267005
366,1.2804813499707985,-0.00013898974845676676,2.7601917347330147,2.8185179455737175,127.07338869273921,-127.07338869273921,0.0,0.0,-54.073948650224686,0.0,126.53925098720634,0.0,-0.032801591866969355,0.3730755516878654,0.0,0.0,-0.004725653073094496,-0.688172998881323,-0.26274261634032803,0.0,-0.024700245008519365,0.0,0.14777858419453124,1.0,-10.0
367,5.144749778597002,-0.000138989748456765,0.0,8.338901415039738,79.59809085532957,-79.59809085532957,0.0,0.0,-30.060280558046713,-0.5520383469466038,74.64764637422388,0.0,-0.032801591866964054,0.9251138986344726,0.0,0.0,-0.004725653073094436,-0.964192172354603,-0.26274261634031915,0.0,-0.024700245008519042,0.0,0.14777858419455617,1.0,-10.0
368,6.1669200554460355,-0.0001389897484567645,0.0,7.089240153824648,87.64620561037536,-87.64620561037536,0.0,0.0,-35.35826329133833,0.0,83.71793140611874,0.37307555168785833,-0.03280159186695532,0.0,0.0,0.0,-0.004725653073094419,-0.9399280778009539,-0.2627426163403235,0.503510157839308,-0.024700245008518956,0.0,0.14777858419455134,1.0,-10.0
369,6.292797594905814,-0.00013898974845676334,0.0,7.08924015382458,76.90465557646932,-76.90465557646932,0.0,0.0,-30.428059662494807,0.0,73.10225891167256,0.750708170067335,-0.032801591866968426,0.0,0.0,0.0,-0.004725653073094379,-0.8769893080710403,-0.2627426163403162,0.0,-0.024700245008518747,0.0,0.14777858419454545,1.0,-10.0
370,5.159899739767467,-0.00013898974845676573,0.0,3.5646690489494572,92.00996031165019,-92.00996031165019,0.0,0.0,-39.3024261944133,0.0,91.10274705442946,0.37307555168785794,-0.032801591866938186,0.0,0.0,2.014040631357248,-0.004725653073094461,-0.6881729988812902,-0.2627426163403292,0.0,-0.02470024500851917,0.0,0.14777858419456208,1.0,-10.0
371,5.1598997397673845,-0.0001389897484567633,0.0,5.578709680306641,71.86955399807623,-71.86955399807623,0.0,0.0,-29.232223037626436,0.0,68.94830010949826,0.37307555168787176,-0.03280159186696139,0.0,0.0,0.0,-0.004725653073094378,-0.6881729988812981,-0.262742616340325,0.0,-0.02470024500851874,0.0,0.14777858419454465,1.0,-7.9859593686427655
372,3.145859108410188,-0.00013898974845676595,2.0140406313572523,3.56466904894948,112.15036662522311,-112.15036662522311,0.0,0.0,-47.35858871984248,0.0,111.24315336800235,0.37307555168784934,-0.03280159186696916,0.0,0.0,0.0,-0.004725653073094468,-0.6881729988813026,-0.26274261634031537,0.0,-0.02470024500851921,0.0,0.14777858419454193,1.0,-10.0
373,6.598500190736783,-0.00013898974845676256,0.0,7.017310131276067,75.89763526079032,-75.89763526079032,0.0,0.0,-29.663803172917135,-0.2877200901938846,72.40094119182459,0.6607956418817554,-0.03280159186695167,0.0,0.0,0.0,-0.004725653073094353,-0.8320330439782307,-0.2627426163403289,0.0,-0.024700245008518616,0.0,0.14777858419454984,1.0,-10.0
374,5.793844503758132,-0.00013898974845676394,0.0,7.275777929668538,90.50645150664869,-90.50645150664869,0.0,0.0,-36.50857957570915,0.0,86.2051017507042,0.0,-0.03280159186694212,0.0,0.0,0.0,-0.004725653073094399,-1.0331969657229296,-0.26274261634030505,0.6900479336832268,-0.02470024500851885,0.3730755516878748,0.1477785841945389,1.0,-10.0
375,4.413748636391604,-0.0001389897484567629,0.0,2.4454423938857777,96.48686693190287,-96.48686693190287,0.0,0.0,-41.91395505622766,0.0,96.32580477805787,0.0,-0.032801591866968446,0.0,0.0,2.7601917347329668,-0.004725653073094365,-0.6881729988812982,-0.2627426163403044,0.0,-0.024700245008518678,0.3730755516878525,0.14777858419456158,1.0,-10.0
376,4.413748636391641,-0.0001389897484567637,0.0,5.205634128618797,68.88494958457342,-68.88494958457342,0.0,0.0,-28.11299638256289,0.0,65.96369569599545,0.0,-0.03280159186695501,0.0,0.0,0.0,-0.004725653073094392,-0.6881729988813093,-0.26274261634031854,0.0,-0.024700245008515115,0.3730755516878718,0.14777858419455783,1.0,-7.239808265267019
377,1.653556901658621,-0.00013898974845676416,2.7601917347329668,2.4454423938858008,124.08878427923379,-124.08878427923379,0.0,0.0,-52.95472199516006,0.0,123.92772212538883,0.0,-0.032801591866968745,0.0,0.0,0.0,-0.004725653073094407,-0.688172998881283,-0.26274261634033175,0.0,-0.0247002450085189,0.3730755516878636,0.14777858419453604,1.0,-10.0
378,6.069863677231479,-0.00013898974845676473,0.0,7.413787516405229,72.19717966625356,-72.19717966625356,0.0,0.0,-27.284938862143196,-0.552038346946586,68.17184908378236,0.0,-0.03280159186695547,0.0,0.0,0.0,-0.004725653073094427,-0.9641921723545974,-0.2627426163403213,0.0,-0.024700245008519004,0.9251138986344719,0.1477785841945506,1.0,-10.0
379,5.980382279602048,-0.00013898974845676332,0.0,7.182509041746549,98.65193438516694,-98.65193438516694,0.0,0.0,-40.62795545892929,0.0,94.35058462922245,0.0,-0.03280159186696853,0.0,0.18653777584393502,0.0,-0.004725653073094378,-1.0798314096838943,-0.2627426163403286,0.7833168216052111,-0.024700245008518737,0.0,0.14777858419456327,1.0,-10.0
380,4.413748636391711,-0.00013898974845676643,0.0,1.6992912905100594,105.44068017241452,-105.44068017241452,0.0,0.0,-46.76393722817121,0.0,105.83923134610139,0.0,-0.03280159186696927,0.0,0.18653777584391298,3.133267286420908,-0.004725653073094485,-0.6881729988813237,-0.2627426163403319,0.0,-0.0247002450085193,0.0,0.14777858419454595,1.0,-10.0
381,4.413748636391621,-0.00013898974845676296,0.0,4.83255857693089,74.1080073082033,-74.1080073082033,0.0,0.0,-31.09760079606575,0.0,71.37329119546928,0.0,-0.032801591866958836,0.0,0.18653777584392722,0.0,-0.004725653073094366,-0.6881729988813012,-0.26274261634032087,0.0,-0.024700245008518678,0.0,0.14777858419456327,1.0,-6.866732713579165
382,1.28048134997078,-0.0001389897484567648,3.133267286420869,1.69929129051002,136.7733530366223,-136.7733530366223,0.0,0.0,-59.29700637385425,0.0,137.17190421030915,0.0,-0.03280159186696889,0.0,0.18653777584392042,0.0,-0.00472565307309443,-0.6881729988812721,-0.2627426163402961,0.0,-0.024700245008519008,0.0,0.14777858419453527,1.0,-10.0
383,6.763699101207304,-0.00013898974845676386,0.0,7.182509041746574,89.77434374030818,-89.77434374030818,0.0,0.0,-36.189160136499886,-0.7833168216052165,85.86465239516633,0.0,-0.03280159186696555,0.0,0.5781961866465475,0.0,-0.0047256530730943975,-1.0798314096838932,-0.2627426163403198,0.0,-0.024700245008518844,0.0,0.1477785841945469,1.0,-10.0
385,3.327348334573439,-0.00013898974845676497,0.0,0.0,104.62804275291266,-104.62804275291266,0.0,0.0,-46.674546416401846,0.0,106.44904393983725,0.0,-0.03280159186696894,0.0,0.0,4.294423556026887,-0.004725653073094436,-0.5363045701159723,-0.26274261634032303,0.06933869415720509,-0.024700245008519042,0.0,0.1477785841945453,1.0,-10.0
386,3.249342303646527,-0.00013898974845676264,0.0,0.0,104.1368936692972,-104.1368936692972,0.0,0.0,-46.459307553288006,0.0,105.94922751945207,0.0,-0.032801591866968384,0.06067135738754715,0.0,4.329092903105441,-0.004725653073094356,-0.531970901731129,-0.26274261634031437,0.0,-0.024700245008518622,0.0,0.147778584194552,1.0,-10.0
387,3.1886709462589775,-0.00013898974845676413,0.0,0.0,100.37526951126848,-100.37526951126848,0.0,0.0,-44.790845225130106,0.0,102.12693200403581,0.0,-0.03280159186696873,0.0,0.0,4.086407473555154,-0.004725653073094406,-0.5016352230373655,-0.2627426163403301,0.0,-0.024700245008518886,0.0,0.14777858419454742,1.0,-9.51462914089939
388,3.3828192898992793,-0.0001389897484567667,0.0,0.0,103.38456883769426,-103.38456883769426,0.0,0.0,-46.12561508765767,0.0,105.23330550228171,0.04853708591005379,-0.032801591866969335,0.0,0.0,4.280555817195476,-0.004725653073094493,-0.5259037659923885,-0.2627426163403137,0.0,-0.024700245008519344,0.0,0.14777858419454218,1.0,-10.0
389,3.4313563758092385,-0.0001389897484567618,0.0,0.0,100.86064037036745,-100.86064037036745,0.0,0.0,-44.54815979557906,-0.24268542955027608,102.85498829268501,0.0,-0.03280159186696818,0.0,0.0,4.329092903105383,-0.004725653073094328,-0.5016352230373383,-0.2627426163403144,0.0,-0.02470024500851848,0.0,0.14777858419454043,1.0,-10.0
390,3.6740418053595416,-0.00013898974845676204,0.0,0.0,111.53879927058112,-111.53879927058112,0.0,0.24268542955027025,-50.49395281956165,0.0,113.29046176334839,0.0,-0.03280159186696824,0.0,0.0,4.086407473555085,-0.004725653073094335,-0.6229779378124809,-0.26274261634031354,0.0,-0.02470024500851852,0.0,0.14777858419455073,1.0,-10.0
391,3.3273483345734443,-0.00013898974845676408,0.0,0.0,103.4261720541866,-103.4261720541866,0.0,0.0,-46.142949761196085,0.0,105.24717324111116,0.0,-0.03280159186696872,0.0,0.0,4.294423556026862,-0.004725653073094404,-0.5363045701159562,-0.2627426163403314,0.0,-0.024700245008518876,0.06933869415721797,0.1477785841945551,1.0,-10.0
392,3.382819289899294,-0.0001389897484567667,0.0,0.0,105.03482975863639,-105.03482975863639,0.0,0.0,-46.97501409108375,0.0,106.83502933731383,0.0,-0.032801591866969335,0.0,0.04853708591004686,4.280555817195473,-0.004725653073094494,-0.5501723089474373,-0.26274261634032786,0.0,-0.024700245008519344,0.0,0.14777858419456333,1.0,-10.0
393,3.715050809567099,-0.0001389897484567629,0.0,0.0,105.98120041073223,-105.98120041073223,0.0,0.0,-47.51076744089736,0.0,107.91623173736076,0.0,-0.03280159186696844,0.0,0.0,4.157587388381993,-0.004725653073094364,-0.5134985421751446,-0.2627426163402983,0.02372663827562044,-0.024700245008518668,0.0,0.14777858419455123,1.0,-10.0
394,3.6883583415069756,-0.0001389897484567619,0.0,0.0,105.81313672294583,-105.81313672294583,0.0,0.0,-47.437116001249755,0.0,107.74520221978992,0.0,-0.03280159186696821,0.020760808491167737,0.0,4.1694507075197755,-0.004725653073094331,-0.512015627282928,-0.26274261634031165,0.0,-0.02470024500851849,0.0,0.14777858419454032,1.0,-10.0
395,3.6675975330158974,-0.00013898974845676464,0.0,0.0,104.52596659649546,-104.52596659649546,0.0,0.0,-46.86619376774357,0.0,106.43727128484845,0.0,-0.032801591866968856,0.0,0.0,4.0864074735551865,-0.004725653073094424,-0.5016352230373705,-0.2627426163403009,0.0,-0.02470024500851898,0.0,0.14777858419453585,1.0,-9.833913532070673
396,3.7340321201875644,-0.00013898974845676183,0.0,0.0,105.55570269765528,-105.55570269765528,0.0,0.0,-47.32293155454832,0.0,107.50022467959406,0.01660864679293418,-0.03280159186696819,0.0,0.0,4.15284206072681,-0.004725653073094328,-0.509939546433801,-0.26274261634032386,0.0,-0.02470024500851848,0.0,0.14777858419453418,1.0,-10.0
397,3.750640766980604,-0.0001389897484567664,0.0,0.0,104.69205306442612,-104.69205306442612,0.0,0.0,-46.78315053377949,-0.08304323396465521,106.6864009867438,0.0,-0.03280159186696926,0.0,0.0,4.169450707519897,-0.004725653073094483,-0.50163522303736,-0.2627426163403284,0.0,-0.02470024500851929,0.0,0.14777858419455306,1.0,-10.0
398,3.8336840009452633,-0.00013898974845676527,0.0,0.0,108.3459553588709,-108.3459553588709,0.0,0.08304323396464054,-48.81770976591362,0.0,110.25726004722387,0.0,-0.032801591866968995,0.0,0.0,4.086407473555199,-0.004725653073094444,-0.543156840019687,-0.26274261634032464,0.0,-0.024700245008519087,0.0,0.14777858419455897,1.0,-10.0
399,3.7150508095670753,-0.00013898974845676286,0.0,0.0,105.56993868062143,-105.56993868062143,0.0,0.0,-47.32886321411759,0.0,107.50497000724998,0.0,-0.03280159186696843,0.0,0.0,4.157587388381971,-0.004725653073094364,-0.5134985421751505,-0.262742616340328,0.0,-0.024700245008518664,0.023726638275620434,0.14777858419454792,1.0,-10.0
400,3.7340321201875906,-0.00013898974845676326,0.0,0.0,106.12039668861611,-106.12039668861611,0.0,0.0,-47.613582873425166,0.0,108.04831002376201,0.0,-0.03280159186696852,0.0,0.01660864679293435,4.1528420607268774,-0.004725653073094376,-0.518243869830295,-0.26274261634030194,0.0,-0.024700245008518733,0.0,0.14777858419455084,1.0,-10.0
401,3.9167272349099433,-0.00013898974845676535,0.0,0.0,107.84769595508291,-107.84769595508291,0.0,0.0,-48.527058447037255,0.0,109.84204387740058,0.0,-0.032801591866969015,0.0,0.0,4.086407473555177,-0.004725653073094447,-0.501635223037366,-0.2627426163403303,0.0,-0.024700245008519105,0.0,0.14777858419456458,1.0,-10.0
402,3.6746209693718344,-0.00013898974845676565,0.0,0.0,108.64508254008105,-108.64508254008105,0.0,0.0,-49.2537939560639,0.2970557540791091,110.41137106957241,0.07601979760872106,-0.03280159186696909,0.0,0.0,4.0934309099111275,-0.004725653073094458,-0.5396451218417466,-0.26274261634029833,0.0,-0.024700245008519153,0.0,0.14777858419453271,1.0,-10.0
403,3.2945219813280553,-0.00013898974845676676,0.0,0.0,103.7798154931213,-103.7798154931213,0.0,0.0,-47.23926931943219,0.3730755516878549,105.31804462978641,0.0,-0.032801591866969355,0.0,0.0,3.713331921867364,-0.004725653073094496,-0.5016352230373684,-0.26274261634031904,0.0,-0.024700245008519358,0.0,0.14777858419455653,1.0,-9.087762428694912
404,3.2945219813280153,-0.00013898974845676464,0.0,3.7133319218673058,66.6464962744466,-66.6464962744466,0.0,0.0,-28.6726097100949,0.373075551687864,64.47139348924436,0.0,-0.03280159186695618,0.0,0.0,0.0,-0.0047256530730944235,-0.5016352230373515,-0.2627426163403192,0.0,-0.024700245008511566,0.0,0.14777858419456705,1.0,-5.374430506827583
405,3.5986011717630624,-0.00013898974845676456,0.0,0.0,108.44236307979018,-108.44236307979018,0.0,0.0,-49.11442432711416,0.2717158215428303,110.1833116767453,0.0,-0.03280159186696884,0.0,0.0,4.11877084244733,-0.004725653073094421,-0.5523150881098661,-0.2627426163403121,0.0,-0.02470024500851897,0.10135973014499508,0.14777858419453344,1.0,-10.0
406,3.5551612874151615,-0.00013898974845676296,0.0,0.0,111.77275421312501,-111.77275421312501,0.0,0.0,-50.779619893781614,0.3730755516878449,113.44130300283365,0.0,-0.03280159186696846,0.0,0.0,4.104290880997991,-0.004725653073094367,-0.5667950495591259,-0.2627426163403251,0.13031965304357726,-0.024700245008518685,0.0,0.1477785841945446,1.0,-10.0
407,5.6073067279142705,-0.00013898974845676548,0.0,7.182509041746663,102.88012397096448,-102.88012397096448,0.0,0.0,-42.74205025182791,0.3730755516878736,98.39223643917599,0.0,-0.03280159186696904,0.0,0.0,0.0,-0.004725653073094451,-1.079831409683907,-0.26274261634032786,1.1563923732930994,-0.024700245008519122,0.0,0.1477785841945386,1.0,-10.0
408,7.760449278914923,-0.00013898974845676898,0.0,0.0,421.11420046243995,-421.11420046243995,0.0,4.329092903105608,-215.49767209937912,4.086407473555274,418.779455481652,0.0,-0.032801591866969876,0.0,0.0,0.0,-0.004725653073094571,-2.666181674590068,-0.26274261634028573,0.0,-0.024700245008519747,0.0,0.1477785841945728,1.0,-10.0
409,3.8646704633937166,-0.00013898974845676445,0.0,0.0,109.70935970660277,-109.70935970660277,0.0,0.11402969641310667,-49.576878095900724,0.030986462448465566,111.58967793250724,0.0,-0.03280159186696881,0.0,0.0,4.055421011106704,-0.004725653073094418,-0.5586500712439257,-0.26274261634032275,0.0,-0.024700245008518945,0.0,0.14777858419456374,1.0,-10.0
410,3.6854809404588096,-0.00013898974845676584,0.0,0.0,110.29579814529997,-110.29579814529997,0.0,0.0,-50.041141859869015,0.24275589864427521,112.02950676153047,0.0,-0.03280159186696913,0.0,0.06515982652177434,4.10429088099808,-0.004725653073094464,-0.5667950495591383,-0.26274261634032103,0.0,-0.02470024500851919,0.0,0.14777858419453133,1.0,-10.0
411,7.920091474501148,-0.00013898974845677798,0.0,0.0,417.9213565507542,-417.9213565507542,0.0,4.169450707520154,-213.82142904574368,4.0864074735554725,415.74625376555167,0.0,-0.032801591866972,0.0,0.0,0.0,-0.004725653073094877,-2.586360576797555,-0.2627426163403487,0.0,-0.024700245008521346,0.0,0.14777858419458237,1.0,-10.0
412,12.089542182020928,-0.0001389897484567732,0.0,0.0,392.90465230561915,-392.90465230561915,0.0,0.0,-199.22835156941588,4.086407473555325,394.8990002279369,0.0,-0.032801591866970875,0.0,0.0,0.0,-0.004725653073094715,-0.501635223037303,-0.26274261634030877,0.0,-0.024700245008520503,0.0,0.1477785841944602,1.0,-10.0
413,3.9787001598067904,-0.0001389897484567632,0.0,0.0,109.02518152812296,-109.02518152812296,0.0,0.0,-49.177774158454326,0.03098646244846529,111.01952945044059,0.0,-0.03280159186696852,0.0,0.0,4.055421011106651,-0.004725653073094376,-0.5016352230373623,-0.26274261634030355,0.0,-0.024700245008518727,0.0,0.147778584194544,1.0,-10.0
414,2.962204560954221,-0.00013898974845676283,0.0,0.0,117.85436166400629,-117.85436166400629,0.0,0.0,-54.13970801039354,0.8520021384447639,119.06678989489885,0.0,-0.03280159186696842,0.0,0.0,4.172708964820417,-0.004725653073094362,-0.6580191613223724,-0.2627426163403138,0.3127678765699899,-0.024700245008518657,0.0,0.14777858419454418,1.0,-10.0
415,2.7745438350122495,-0.00013898974845676554,0.0,0.0,112.68326610471742,-112.68326610471742,0.0,0.0,-51.44469147394949,0.6330646248457459,114.02080148623799,0.0,-0.032801591866969064,0.21893751359902283,0.0,4.3290929031055,-0.004725653073094455,-0.6111039798368861,-0.26274261634029866,0.0,-0.02470024500851914,0.0,0.14777858419453144,1.0,-10.0
416,2.3366688078141684,-0.00013898974845676307,0.0,0.0,98.67126523437814,-98.67126523437814,0.0,0.0,-45.64284736357456,0.8520021384447759,99.57092558870066,0.0,-0.03280159186696848,0.0,0.0,3.2344053351103454,-0.00472565307309437,-0.5016352230373458,-0.2627426163403072,0.0,-0.0247002450085187,0.0,0.14777858419453924,1.0,-7.81062486400984
417,3.2489084478100634,-0.00013898974845676364,0.0,0.0,110.34793262632628,-110.34793262632628,0.0,0.0,-50.47771745555309,0.6695542104455721,111.79493676464637,0.18244792799915058,-0.03280159186696862,0.0,0.0,4.146644975106256,-0.00472565307309439,-0.5928591870369323,-0.2627426163403203,0.0,-0.024700245008518803,0.0,0.14777858419454581,1.0,-10.0
418,3.70502826780808,-0.0001389897484567645,0.0,0.0,112.9022036183156,-112.9022036183156,0.0,0.2736718919987682,-51.253121149549955,0.030986462448465583,114.62287964863447,0.0,-0.03280159186696883,0.0,0.0,4.055421011106709,-0.00472565307309442,-0.6384711690367423,-0.26274261634029705,0.0,-0.024700245008518962,0.0,0.14777858419452913,1.0,-10.0
419,3.066460519810983,-0.0001389897484567667,0.0,0.0,109.86140481833091,-109.86140481833091,0.0,0.0,-50.1432295875557,0.6087382344458755,111.24759298065129,0.0,-0.03280159186696935,0.0,0.0,4.207460951106072,-0.004725653073094494,-0.6232671750368229,-0.2627426163403182,0.0,-0.024700245008519348,0.2432639039989075,0.14777858419457024,1.0,-10.0
420,3.274972437524191,-0.00013898974845676188,0.0,0.0,114.30965906287858,-114.30965906287858,0.0,0.0,-52.3673567098297,0.5392342618747383,115.6784712320561,0.0,-0.032801591866968204,0.0,0.15638393828498126,4.172708964820375,-0.00472565307309433,-0.6580191613223706,-0.26274261634030227,0.0,-0.024700245008518494,0.0,0.14777858419455764,1.0,-10.0
421,5.048559043364569,-0.00013898974845676668,0.0,7.302240688435948,108.81349224023171,-108.81349224023171,0.0,0.0,-45.96815295428813,0.852002138444789,103.76685702389346,0.0,-0.032801591866969335,0.0,0.0,0.0,-0.004725653073094493,-1.1796077819249682,-0.2627426163403221,1.3559451177751678,-0.02470024500851934,0.0,0.1477785841945661,1.0,-10.0
422,2.3366688078141835,-0.00013898974845676386,0.0,3.234405335110369,66.32721188327494,-66.32721188327494,0.0,0.0,-29.47082068802294,0.8520021384447768,63.99246690248709,0.0,-0.03280159186694591,0.0,0.0,0.0,-0.004725653073094397,-0.5016352230373563,-0.2627426163403154,0.0,-0.024700245008508256,0.0,0.14777858419454348,1.0,-4.576219528899433
423,6.210797715743075,-0.00013898974845676164,0.0,7.108534243039238,77.17477282547488,-77.17477282547488,0.0,0.0,-30.63305936040114,0.07717635685896716,73.29037628151549,0.7748257815857778,-0.032801591866952085,0.0,0.0,0.0,-0.004725653073094322,-0.8890481138302307,-0.26274261634032653,0.0,-0.024700245008518446,0.0,0.1477785841945398,1.0,-10.0
424,7.760449278914725,-0.00013898974845676337,0.0,0.0,48.81221079535312,-48.81221079535312,8.658185806210923,0.0,-18.523945008071827,-4.571778332655771,55.135651620776194,0.0,-0.03280159186696302,0.0,0.0,0.0,-0.00472565307309438,-0.5016352230373645,-0.26274261634032503,0.0,-0.024700245008499905,0.0,0.1477785841945623,1.0,-10.0
425,0.4934276307658334,-0.00013898974845676662,3.713331921867333,0.0,133.61523414135388,-133.61523414135388,0.9122375713050903,0.0,-57.53140915037597,-0.5391620196172028,136.06570084932406,0.0,-0.032801591866969314,0.0,0.0,0.0,-0.0047256530730944895,-0.5016352230373444,-0.26274261634033697,0.0,-0.024700245008519327,0.0,0.14777858419452755,1.0,-10.0
426,4.2067595526331685,-0.0001389897484567657,0.0,0.0,96.4819149226796,-96.4819149226796,0.9122375713050831,0.0,-42.678081462906256,-0.5391620196172013,98.93238163064981,0.0,-0.032801591866969106,0.0,0.0,3.713331921867321,-0.004725653073094459,-0.5016352230373565,-0.2627426163403105,0.0,-0.024700245008519167,0.0,0.1477785841945438,1.0,-10.0
427,7.920091474500372,-0.00013898974845676326,0.0,3.713331921867268,29.64194032906697,-29.64194032906697,4.62556949317237,0.0,-5.544762244232772,-4.252493941484487,32.092407037037134,0.0,-0.032801591866962354,0.0,0.0,0.0,-0.004725653073094377,-0.5016352230373671,-0.26274261634032137,0.0,-0.02470024500851288,0.0,0.14777858419456294,1.0,-10.0
428,4.331615529422836,-0.00013898974845676256,0.0,0.0,156.24900161276287,-156.24900161276287,8.658185806210845,0.0,-77.38559104101446,0.0,159.14360868869417,0.0,-0.03280159186696836,1.1429445831638887,0.0,0.0,-0.004725653073094353,-1.073107514619305,-0.26274261634032425,0.0,-0.024700245008518612,0.0,0.14777858419453085,1.0,-10.0
429,3.727504424084451,-0.000138989748456763,0.0,0.0,105.10850723655322,-105.10850723655322,0.31316866061926496,0.0,-47.260958629651796,0.0,107.07971881597476,0.0,-0.03280159186696846,0.05990689106857377,0.0,4.012866377210156,-0.004725653073094368,-0.5315886685716278,-0.2627426163403114,0.0,-0.024700245008518685,0.0,0.14777858419453366,1.0,-10.0
430,6.236523168029606,-0.0001389897484567664,0.0,0.0,132.62814689404522,-132.62814689404522,7.134259695325782,0.0,-65.38467291779494,0.0,135.90373549769782,0.7619630554426023,-0.032801591866969265,0.0,0.0,0.0,-0.004725653073094483,-0.8826167507586861,-0.2627426163403364,0.0,-0.024700245008519292,0.0,0.14777858419453152,1.0,-10.0
431,3.863656449240344,-0.0001389897484567642,0.0,0.0,104.3242715716564,-104.3242715716564,0.32406082263176006,0.0,-46.91785552625944,0.0,106.33360571812155,0.04901472905608619,-0.03280159186696875,0.0,0.0,3.9584055671478477,-0.0047256530730944105,-0.5261425875654082,-0.2627426163403212,0.0,-0.024700245008518903,0.0,0.1477785841945461,1.0,-10.0
432,3.188670946258971,-0.000138989748456764,0.0,0.0,85.3864374565997,-85.3864374565997,4.086407473555151,0.0,-41.382836671350866,0.0,87.13809994936697,0.0,-0.03280159186693995,0.0,0.0,0.0,-0.004725653073094402,-0.5016352230373515,-0.2627426163403079,0.0,-0.024700245008518862,0.0,0.14777858419454673,1.0,-5.428221667344209
433,3.667597533015817,-0.00013898974845676193,0.0,0.0,100.7952110796147,-100.7952110796147,0.3730755516878541,0.0,-45.37389156099117,0.0,102.70651576796764,0.0,-0.03280159186696822,0.0,0.0,3.7133319218672156,-0.0047256530730943325,-0.5016352230373479,-0.2627426163403207,0.0,-0.024700245008518498,0.0,0.14777858419455847,1.0,-9.460837980382795
434,3.66759753301584,-0.000138989748456762,0.0,3.7133319218672356,63.66189186094235,-63.66189186094235,0.37307555168786993,0.0,-26.807231951654995,0.0,61.859864627428024,0.0,-0.032801591866948455,0.0,0.0,0.0,-0.004725653073094333,-0.5016352230373475,-0.26274261634032176,0.0,-0.02470024500850406,0.0,0.14777858419456194,1.0,-5.74750605851555
435,5.474560112586777,-0.00013898974845676218,0.0,0.0,137.96188828213954,-137.96188828213954,7.51524122304688,0.0,-68.24203437570277,0.0,140.85649535807073,0.0,-0.032801591866968266,0.0,0.0,0.0,-0.004725653073094339,-1.073107514619318,-0.26274261634028184,0.0,-0.02470024500851854,1.1429445831638905,0.14777858419454226,1.0,-10.0
436,3.802388037920215,-0.00013898974845676535,0.0,0.0,104.43455471203346,-104.43455471203346,0.3056802992357235,0.0,-46.95767999361791,0.0,106.41325465283859,0.0,-0.032801591866969015,0.0,0.0,3.9829129316759238,-0.004725653073094447,-0.5353328492634385,-0.2627426163403323,0.0,-0.024700245008519105,0.06739525245211868,0.1477785841945523,1.0,-10.0
437,5.47456011258699,-0.0001389897484567671,0.0,0.0,148.6293710583415,-148.6293710583415,7.515241223047177,0.0,-72.4328311806398,0.0,151.5239781342728,0.0,-0.03280159186696944,0.0,0.0,0.0,-0.004725653073094508,-1.0731075146193425,-0.26274261634029106,1.1429445831639706,-0.02470024500851942,0.0,0.1477785841945667,1.0,-10.0
438,3.8216438243351503,-0.0001389897484567666,0.0,0.0,105.5192973467405,-105.5192973467405,0.3730755516878644,0.0,-47.4663536847453,0.0,107.5076251807531,0.0,-0.032801591866969314,0.0,0.0,3.944401358846159,-0.0047256530730944895,-0.5401467958671841,-0.26274261634030854,0.07702314565958604,-0.024700245008519327,0.0,0.14777858419455547,1.0,-10.0
439,5.793844503758224,-0.00013898974845676567,0.0,6.902702377980746,96.97309440257317,-96.97309440257317,0.37307555168786627,0.0,-39.74190102367126,0.0,93.04482019831651,0.0,-0.03280159186696909,0.0,0.0,0.0,-0.004725653073094458,-1.0331969657229372,-0.2627426163403306,1.0631234853711407,-0.024700245008519164,0.0,0.14777858419455206,1.0,-10.0
440,7.760449278914822,-0.00013898974845676565,0.0,0.0,245.39867909955535,-245.39867909955535,4.086407473555204,2.285889166327884,-122.53190207599269,0.0,247.15034159232275,0.0,-0.032801591866969085,0.0,0.0,0.0,-0.004725653073094458,-1.644579806201321,-0.26274261634029855,0.0,-0.02470024500851916,0.0,0.14777858419450837,1.0,-10.0
441,3.883262340862836,-0.00013898974845676578,0.0,0.0,108.99047377779941,-108.99047377779941,0.04957833991754235,0.10783240392341248,-49.20194190027478,0.0,110.90177846615236,0.0,-0.032801591866969126,0.0,0.0,4.03682913363768,-0.0047256530730944634,-0.5555514249990838,-0.2627426163403106,0.0,-0.02470024500851918,0.0,0.1477785841945614,1.0,-10.0
442,6.236523168029499,-0.00013898974845676402,0.0,0.0,164.63059522263347,-164.63059522263347,7.134259695325689,0.0,-81.76687860981043,0.0,167.1442207708434,0.0,-0.0328015918669687,0.0,0.7619630554425905,0.0,-0.004725653073094402,-1.26359827848,-0.26274261634030194,0.0,-0.02470024500851887,0.0,0.14777858419453216,1.0,-10.0
